1 	 0.000 	 149158.000 
2 	 0.000 	 208132.000 
3 	 0.001 	 210349.000 
4 	 0.001 	 156393.000 
5 	 0.001 	 95414.000 
6 	 0.001 	 53830.000 
7 	 0.001 	 32457.000 
8 	 0.002 	 21846.000 
9 	 0.002 	 15624.000 
10 	 0.002 	 10785.000 
11 	 0.002 	 7487.000 
12 	 0.002 	 5222.000 
13 	 0.003 	 3817.000 
14 	 0.003 	 2983.000 
15 	 0.003 	 2470.000 
16 	 0.003 	 2063.000 
17 	 0.003 	 1805.000 
18 	 0.004 	 1606.000 
19 	 0.004 	 1399.000 
20 	 0.004 	 1332.000 
21 	 0.004 	 1261.000 
22 	 0.004 	 1091.000 
23 	 0.005 	 1014.000 
24 	 0.005 	 941.000 
25 	 0.005 	 930.000 
26 	 0.005 	 900.000 
27 	 0.005 	 816.000 
28 	 0.006 	 786.000 
29 	 0.006 	 772.000 
30 	 0.006 	 715.000 
31 	 0.006 	 667.000 
32 	 0.006 	 561.000 
33 	 0.007 	 429.000 
34 	 0.007 	 320.000 
35 	 0.007 	 315.000 
36 	 0.007 	 310.000 
37 	 0.007 	 259.000 
38 	 0.008 	 208.000 
39 	 0.008 	 205.000 
40 	 0.008 	 207.000 
41 	 0.008 	 181.000 
42 	 0.008 	 160.000 
43 	 0.009 	 161.000 
44 	 0.009 	 145.000 
45 	 0.009 	 138.000 
46 	 0.009 	 123.000 
47 	 0.009 	 122.000 
48 	 0.009 	 112.000 
49 	 0.010 	 115.000 
50 	 0.010 	 105.000 
51 	 0.010 	 94.000 
52 	 0.010 	 91.000 
53 	 0.011 	 96.000 
54 	 0.011 	 74.000 
55 	 0.011 	 96.000 
56 	 0.011 	 82.000 
57 	 0.011 	 61.000 
58 	 0.011 	 68.000 
59 	 0.012 	 50.000 
60 	 0.012 	 65.000 
61 	 0.012 	 61.000 
62 	 0.012 	 60.000 
63 	 0.013 	 67.000 
64 	 0.013 	 50.000 
65 	 0.013 	 41.000 
66 	 0.013 	 38.000 
67 	 0.013 	 39.000 
68 	 0.013 	 40.000 
69 	 0.014 	 48.000 
70 	 0.014 	 47.000 
71 	 0.014 	 34.000 
72 	 0.014 	 38.000 
73 	 0.015 	 30.000 
74 	 0.015 	 20.000 
75 	 0.015 	 38.000 
76 	 0.015 	 29.000 
77 	 0.015 	 15.000 
78 	 0.015 	 25.000 
79 	 0.016 	 16.000 
80 	 0.016 	 16.000 
81 	 0.016 	 19.000 
82 	 0.016 	 21.000 
83 	 0.017 	 12.000 
84 	 0.017 	 13.000 
85 	 0.017 	 16.000 
86 	 0.017 	 10.000 
87 	 0.017 	 15.000 
88 	 0.018 	 14.000 
89 	 0.018 	 11.000 
90 	 0.018 	 6.000 
91 	 0.018 	 5.000 
92 	 0.018 	 4.000 
93 	 0.018 	 7.000 
94 	 0.019 	 6.000 
95 	 0.019 	 10.000 
96 	 0.019 	 4.000 
97 	 0.019 	 7.000 
98 	 0.019 	 8.000 
99 	 0.020 	 4.000 
100 	 0.020 	 4.000 
