1 	 0.000 	 0.000 
2 	 0.000 	 0.000 
3 	 0.001 	 0.000 
4 	 0.001 	 0.000 
5 	 0.001 	 0.000 
6 	 0.001 	 0.000 
7 	 0.001 	 0.000 
8 	 0.002 	 0.000 
9 	 0.002 	 0.000 
10 	 0.002 	 7.000 
11 	 0.002 	 20.000 
12 	 0.002 	 49.000 
13 	 0.003 	 104.000 
14 	 0.003 	 242.000 
15 	 0.003 	 395.000 
16 	 0.003 	 700.000 
17 	 0.003 	 1119.000 
18 	 0.004 	 1704.000 
19 	 0.004 	 2664.000 
20 	 0.004 	 3594.000 
21 	 0.004 	 5063.000 
22 	 0.004 	 6535.000 
23 	 0.005 	 8422.000 
24 	 0.005 	 10380.000 
25 	 0.005 	 12830.000 
26 	 0.005 	 14989.000 
27 	 0.005 	 17950.000 
28 	 0.006 	 20215.000 
29 	 0.006 	 23009.000 
30 	 0.006 	 25186.000 
31 	 0.006 	 26825.000 
32 	 0.006 	 28953.000 
33 	 0.007 	 30569.000 
34 	 0.007 	 31521.000 
35 	 0.007 	 32104.000 
36 	 0.007 	 32640.000 
37 	 0.007 	 32625.000 
38 	 0.008 	 32357.000 
39 	 0.008 	 32079.000 
40 	 0.008 	 30976.000 
41 	 0.008 	 30192.000 
42 	 0.008 	 29113.000 
43 	 0.009 	 27348.000 
44 	 0.009 	 26143.000 
45 	 0.009 	 25099.000 
46 	 0.009 	 23576.000 
47 	 0.009 	 22055.000 
48 	 0.009 	 20669.000 
49 	 0.010 	 19013.000 
50 	 0.010 	 17805.000 
51 	 0.010 	 16652.000 
52 	 0.010 	 15546.000 
53 	 0.011 	 14518.000 
54 	 0.011 	 13638.000 
55 	 0.011 	 12563.000 
56 	 0.011 	 11836.000 
57 	 0.011 	 10835.000 
58 	 0.011 	 10091.000 
59 	 0.012 	 9597.000 
60 	 0.012 	 8911.000 
61 	 0.012 	 8375.000 
62 	 0.012 	 7739.000 
63 	 0.013 	 7299.000 
64 	 0.013 	 6679.000 
65 	 0.013 	 6363.000 
66 	 0.013 	 5920.000 
67 	 0.013 	 5610.000 
68 	 0.013 	 5160.000 
69 	 0.014 	 4994.000 
70 	 0.014 	 4535.000 
71 	 0.014 	 4162.000 
72 	 0.014 	 3960.000 
73 	 0.015 	 3881.000 
74 	 0.015 	 3552.000 
75 	 0.015 	 3313.000 
76 	 0.015 	 2967.000 
77 	 0.015 	 2893.000 
78 	 0.015 	 2750.000 
79 	 0.016 	 2658.000 
80 	 0.016 	 2449.000 
81 	 0.016 	 2389.000 
82 	 0.016 	 2276.000 
83 	 0.017 	 2001.000 
84 	 0.017 	 2069.000 
85 	 0.017 	 1894.000 
86 	 0.017 	 1767.000 
87 	 0.017 	 1695.000 
88 	 0.018 	 1576.000 
89 	 0.018 	 1542.000 
90 	 0.018 	 1512.000 
91 	 0.018 	 1324.000 
92 	 0.018 	 1347.000 
93 	 0.018 	 1280.000 
94 	 0.019 	 1299.000 
95 	 0.019 	 1127.000 
96 	 0.019 	 1077.000 
97 	 0.019 	 1079.000 
98 	 0.019 	 1048.000 
99 	 0.020 	 946.000 
100 	 0.020 	 1054.000 
